Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Female,9500,Liver,photon,10.0,10000,405,ET2_65 um~surface,14.1803310228681,2.1223e-16,0.00013246354708728903,0.7302,73.02
Adult Female,9500,Liver,photon,10.0,10000,500,Oral mucosa_tongue,0.06614430711,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,501,Oral mucosa_mouth floor,0.016117579485000002,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,600,Oral mucosa_lips_and cheeks,0.01882475847,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,700,Trachea,8.2011228190332,1.0079e-15,0.0006290816996149395,0.5401,54.010000000000005
Adult Female,9500,Liver,photon,10.0,10000,800,BB1_-11~-6 um,0.0102339567,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,801,BB1_-6~0 um,0.0126340007099,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,802,BB1_0~10 um,0.021103041026999995,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,803,BB1_10~35 um,0.0530281593402,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,804,BB1_35~40 um,0.0106508082879,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,805,BB1_40~50 um,0.0213479049704,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,806,BB1_50~60 um,0.021410071177399997,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,807,BB1_60~70 um,0.021469763396799995,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,808,BB1_70 um~surface,1.1790086138983997,7.9092e-16,0.0004936534357172814,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,900,Blood in large arteries_head,1.9091482903680002,4.5946e-15,0.0028677237593519207,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,910,Blood in large veins_head,3.007187520752,8.9652e-15,0.0055956377154359116,0.8969,89.69
Adult Female,9500,Liver,photon,10.0,10000,1000,Blood in large arteries_trunk,117.869628099162,8.6979e-15,0.005428802177875565,0.1781,17.810000000000002
Adult Female,9500,Liver,photon,10.0,10000,1010,Blood in large veins_trunk,239.82989774452201,4.1347e-15,0.0025806767570174523,0.1823,18.23
Adult Female,9500,Liver,photon,10.0,10000,1100,Blood in large arteries_arms,46.31410216207,3.7535e-15,0.002342750431098993,0.3119,31.19
Adult Female,9500,Liver,photon,10.0,10000,1110,Blood in large veins_arms,139.490855302932,5.5203e-15,0.0034455002543747897,0.1988,19.88
Adult Female,9500,Liver,photon,10.0,10000,1200,Blood in large arteries_legs,79.907024651942,9.3827e-16,0.0005856220719294665,0.8782,87.82
Adult Female,9500,Liver,photon,10.0,10000,1210,Blood in large veins_legs,355.63285595694,2.27e-16,0.00014168225599026814,0.7482,74.82
Adult Female,9500,Liver,photon,10.0,10000,1300,Humeri_upper_cortical,113.67742485534399,1.8722e-15,0.0011685353289206167,0.3872,38.72
Adult Female,9500,Liver,photon,10.0,10000,1400,Humeri_upper_spongiosa,107.7174852567555,1.5429e-15,0.0009630024350986111,0.4418,44.18
Adult Female,9500,Liver,photon,10.0,10000,1500,Humeri_upper_medullary cavity,20.5162348740678,1.2232e-15,0.000763461389988088,0.7343,73.42999999999999
Adult Female,9500,Liver,photon,10.0,10000,1600,Humeri_lower_cortical,103.29962511825599,6.4812e-15,0.004045246861339761,0.2489,24.89
Adult Female,9500,Liver,photon,10.0,10000,1700,Humeri_lower_spongiosa,50.2641017933803,4.5706e-15,0.0028527441375732136,0.4206,42.059999999999995
Adult Female,9500,Liver,photon,10.0,10000,1800,Humeri_lower_medullary cavity,20.4928214867622,6.7041e-15,0.0041843700986095005,0.5013,50.129999999999995
Adult Female,9500,Liver,photon,10.0,10000,1900,Ulnae and radii_cortical,156.7082606462912,1.9603e-15,0.0012235230238666194,0.3212,32.12
Adult Female,9500,Liver,photon,10.0,10000,2000,Ulnae and radii_spongiosa,86.8827639994528,3.0045e-15,0.0018752614014218528,0.4902,49.02
Adult Female,9500,Liver,photon,10.0,10000,2100,Ulnae and radii_medullary cavity,34.068200674068905,2.6309e-15,0.0016420786223999841,0.5349,53.49
Adult Female,9500,Liver,photon,10.0,10000,2200,Wrists and hand bones_cortical,105.1315483431696,1.4759e-15,0.0009211843242997213,0.4832,48.32
Adult Female,9500,Liver,photon,10.0,10000,2300,Wrists and hand bones_spongiosa,69.3602251598804,2.3887e-15,0.0014909092726165351,0.54,54.0
Adult Female,9500,Liver,photon,10.0,10000,2400,Clavicles_cortical,32.8252502373824,2.7434e-15,0.0017122955994876724,0.4836,48.36
Adult Female,9500,Liver,photon,10.0,10000,2500,Clavicles_spongiosa,38.7982205698008,3.5077e-15,0.002189334138048738,0.5894,58.940000000000005
Adult Female,9500,Liver,photon,10.0,10000,2600,Cranium_cortical,407.6700225959424,5.3207e-16,0.0003320919733248545,0.4194,41.94
Adult Female,9500,Liver,photon,10.0,10000,2700,Cranium_spongiosa,391.3114655804532,1.1405e-15,0.0007118441099422944,0.4279,42.79
Adult Female,9500,Liver,photon,10.0,10000,2800,Femora_upper_cortical,244.1262813453408,3.4503e-16,0.00021535078759613312,0.612,61.199999999999996
Adult Female,9500,Liver,photon,10.0,10000,2900,Femora_upper_spongiosa,232.80407020022523,7.5198e-16,0.0004693489993813297,0.6995,69.95
Adult Female,9500,Liver,photon,10.0,10000,3000,Femora_upper_medullary cavity,39.516336991600205,1.7297e-15,0.0010795938246095454,0.9992,99.92
Adult Female,9500,Liver,photon,10.0,10000,3100,Femora_lower_cortical,240.9294144816944,4.7173e-17,2.944307075695559e-05,0.8538,85.38
Adult Female,9500,Liver,photon,10.0,10000,3200,Femora_lower_spongiosa,166.3336944750592,1.1228e-16,7.00796638880498e-05,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,3300,Femora_lower_medullary cavity,56.7621266305122,4.2979e-17,2.6825381851126583e-05,0.7516,75.16000000000001
Adult Female,9500,Liver,photon,10.0,10000,3400,Tibiae_fibulae_and patellae_cortical,544.845224822808,1.1269e-16,7.03355657601027e-05,0.7085,70.85000000000001
Adult Female,9500,Liver,photon,10.0,10000,3500,Tibiae_fibulae_and patellae_spongiosa,558.5291489631381,2.096e-17,1.3082203020070572e-05,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,3600,Tibiae_fibulae_and patellae_medullary cavity,88.88342749903799,1.0239e-15,0.0006390681141340773,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,3700,Ankles and foot_cortical,173.475747018728,6.3615e-17,3.970535997718462e-05,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,3800,Ankles and foot_spongiosa,257.4510646482572,4.306e-17,2.6875938074629717e-05,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,3900,Mandible_cortical,45.3940998746592,3.2589e-15,0.0020340453922761447,0.6795,67.95
Adult Female,9500,Liver,photon,10.0,10000,4000,Mandible_spongiosa,33.4787570567117,1.6641e-15,0.0010386495250810802,0.9297,92.97
Adult Female,9500,Liver,photon,10.0,10000,4100,Pelvis_cortical,262.4548684390416,1.2711e-15,0.000793358218454757,0.267,26.700000000000003
Adult Female,9500,Liver,photon,10.0,10000,4200,Pelvis_spongiosa,455.598582299263,1.6595e-15,0.001035778430906828,0.287,28.7
Adult Female,9500,Liver,photon,10.0,10000,4300,Ribs_cortical,164.4974276963248,1.2183e-14,0.00760403050541602,0.0809,8.09
Adult Female,9500,Liver,photon,10.0,10000,4400,Ribs_spongiosa,277.3248898476527,1.1795e-14,0.007361859953326928,0.0893,8.93
Adult Female,9500,Liver,photon,10.0,10000,4500,Scapulae_cortical,121.6643960914704,3.509e-15,0.002190145534228418,0.2544,25.44
Adult Female,9500,Liver,photon,10.0,10000,4600,Scapulae_spongiosa,96.73013880382501,3.1495e-15,0.00196576328300154,0.3569,35.69
Adult Female,9500,Liver,photon,10.0,10000,4700,Cervical spine_cortical,71.59649605583999,1.6728e-15,0.0010440796379758614,0.4077,40.77
Adult Female,9500,Liver,photon,10.0,10000,4800,Cervical spine_spongiosa,75.6012198719456,2.3552e-15,0.0014700002172170904,0.5641,56.410000000000004
Adult Female,9500,Liver,photon,10.0,10000,4900,Thoracic spine_cortical,205.8277997232464,1.2543e-14,0.007828724832096623,0.1134,11.34
Adult Female,9500,Liver,photon,10.0,10000,5000,Thoracic spine_spongiosa,271.91549457460803,1.3964e-14,0.008715643271577552,0.1237,12.370000000000001
Adult Female,9500,Liver,photon,10.0,10000,5100,Lumbar spine_cortical,156.1749221177376,1.3178e-14,0.008225060658324906,0.1174,11.74
Adult Female,9500,Liver,photon,10.0,10000,5200,Lumbar spine_spongiosa,264.9755764769145,1.401e-14,0.008744354213320073,0.1357,13.569999999999999
Adult Female,9500,Liver,photon,10.0,10000,5300,Sacrum_cortical,80.2404585409728,3.4072e-15,0.0021266069718504036,0.3295,32.95
Adult Female,9500,Liver,photon,10.0,10000,5400,Sacrum_spongiosa,154.8396844743004,3.3632e-15,0.0020991443319227743,0.4019,40.19
Adult Female,9500,Liver,photon,10.0,10000,5500,Sternum_cortical,1.6852962481264,6.5373e-15,0.004080261727247489,0.2642,26.419999999999998
Adult Female,9500,Liver,photon,10.0,10000,5600,Sternum_spongiosa,51.346960600969695,7.6808e-15,0.004793978289912121,0.3142,31.419999999999998
Adult Female,9500,Liver,photon,10.0,10000,5700,Cartilage_costal,41.9590737177857,2.4597e-14,0.015352239870452094,0.1569,15.690000000000001
Adult Female,9500,Liver,photon,10.0,10000,5800,Cartilage_discs,69.3505639721454,1.67e-14,0.010423320154350123,0.1689,16.89
Adult Female,9500,Liver,photon,10.0,10000,6100,Brain,1349.568113424676,4.566e-16,0.00028498730433989617,0.3796,37.96
Adult Female,9500,Liver,photon,10.0,10000,6200,Breast_left_adipose tissue,153.663305817896,4.9545e-15,0.0030923556709417776,0.2508,25.080000000000002
Adult Female,9500,Liver,photon,10.0,10000,6300,Breast_left_glandular tissue,102.491460122403,5.0262e-15,0.003137107291005664,0.3646,36.46
Adult Female,9500,Liver,photon,10.0,10000,6400,Breast_right_adipose tissue,153.6633035399504,9.0855e-15,0.005670723069601679,0.1979,19.79
Adult Female,9500,Liver,photon,10.0,10000,6500,Breast_right_glandular tissue,102.49146139058709,1.1429e-14,0.00713342072120165,0.2607,26.07
Adult Female,9500,Liver,photon,10.0,10000,6600,Eye lens_sensitive_left,0.03888949783,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6601,Eye lens_insensitive_left,0.189270567128,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6700,Cornea_left,1.1001280159692,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6701,Aqueous_left,0.304270912569,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6702,Vitreous_left,6.050738358136299,4.491e-16,0.00028030617253405033,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,6800, Eye lens_sensitive_right,0.038889315828,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6801,Eye lens_insensitive_right,0.18927066199800002,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6900,Cornea_right,1.1001238046050998,5.4619e-16,0.00034090498413799365,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,6901,Aqueous_right,0.3042708209034,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,6902,Vitreous_right,6.050740749831199,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,7000,Gallbladder wall,8.2011184280042,3.9893e-14,0.02489925215074787,0.188,18.8
Adult Female,9500,Liver,photon,10.0,10000,7100,Gallbladder contents,47.999998457912,5.0751e-14,0.03167628270379779,0.1786,17.86
Adult Female,9500,Liver,photon,10.0,10000,7200,Stomach wall_0~60 um,1.5609641746468002,1.9456e-14,0.012143480055271617,0.206,20.599999999999998
Adult Female,9500,Liver,photon,10.0,10000,7201,Stomach wall_60~100 um,1.0437299846036,1.8539e-14,0.011571133673143528,0.2278,22.78
Adult Female,9500,Liver,photon,10.0,10000,7202,Stomach wall_100~300 um,5.2561811079680005,1.9974e-14,0.012466790225328706,0.1882,18.82
Adult Female,9500,Liver,photon,10.0,10000,7203,Stomach wall_300 um~surface,165.01201243314762,1.8625e-14,0.011624810651183894,0.1226,12.26
Adult Female,9500,Liver,photon,10.0,10000,7300,Stomach contents,230.000000552088,2.0083e-14,0.012534822674240331,0.1378,13.780000000000001
Adult Female,9500,Liver,photon,10.0,10000,7400,Small intestine wall_0~130 um,12.3412277256856,6.6964e-15,0.004179564136622165,0.1858,18.58
Adult Female,9500,Liver,photon,10.0,10000,7401,Small intestine wall_130~150 um,1.9216446128264,5.5266e-15,0.0034494324050917003,0.1777,17.77
Adult Female,9500,Liver,photon,10.0,10000,7402,Small intestine wall_150~200 um,4.8310231577832,6.278e-15,0.003918419396946711,0.1863,18.63
Adult Female,9500,Liver,photon,10.0,10000,7403,Small intestine wall_200 um~surface,736.6617235836935,6.4781e-15,0.004043311993526678,0.1106,11.06
Adult Female,9500,Liver,photon,10.0,10000,7500,Small intestine contents_-500~0 um,45.226691185832,7.378e-15,0.004604985395137437,0.18,18.0
Adult Female,9500,Liver,photon,10.0,10000,7501,Small intestine contents_centre~500 um,234.77330806540002,5.9216e-15,0.0036959720135329153,0.1671,16.71
Adult Female,9500,Liver,photon,10.0,10000,7600,Ascending colon wall_0~280 um,4.450855098998001,6.6182e-15,0.004130755535659879,0.4282,42.82
Adult Female,9500,Liver,photon,10.0,10000,7601,Ascending colon wall_280~300 um,0.32189071576760003,5.0298e-15,0.00313935423427247,0.4433,44.330000000000005
Adult Female,9500,Liver,photon,10.0,10000,7602,Ascending colon wall_300 um~surface,107.7839895914012,6.1262e-15,0.0038236732891963904,0.2886,28.860000000000003
Adult Female,9500,Liver,photon,10.0,10000,7700,Ascending colon contents,100.00700351210399,4.6241e-15,0.0028861362111215812,0.3829,38.29
Adult Female,9500,Liver,photon,10.0,10000,7800,Transverse colon wall_right_0~280 um,3.6801646076328,4.5888e-15,0.0028641036840887334,0.4113,41.13
Adult Female,9500,Liver,photon,10.0,10000,7801,Transverse colon wall_right_280~300 um,0.2663179478232,1.076e-14,0.006715863764120199,0.6681,66.81
Adult Female,9500,Liver,photon,10.0,10000,7802,Transverse colon wall_right_300 um~surface,64.84744016415,7.9828e-15,0.004982471863960848,0.354,35.4
Adult Female,9500,Liver,photon,10.0,10000,7900,Transverse colon contents_right,59.994993131216,1.154e-14,0.007202701471928169,0.3206,32.06
Adult Female,9500,Liver,photon,10.0,10000,8000,Transverse colon wall_left_0~280 um,2.1959658223692,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,8001,Transverse colon wall_left_280~300 um,0.1599963309644,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,8002,Transverse colon wall_left_300 um~surface,66.42798484032481,4.0305e-15,0.0025156402324615673,0.3934,39.34
Adult Female,9500,Liver,photon,10.0,10000,8100,Transverse colon contents_left,30.005001295672,1.7767e-15,0.0011089289172595126,0.9131,91.31
Adult Female,9500,Liver,photon,10.0,10000,8200,Descending colon wall_0~280 um,3.0207753271107998,1.9203e-15,0.001198556987568775,0.5922,59.21999999999999
Adult Female,9500,Liver,photon,10.0,10000,8201,Descending colon wall_280~300 um,0.2195368712684,1.8333e-15,0.001144255858620963,0.5913,59.13
Adult Female,9500,Liver,photon,10.0,10000,8202,Descending colon wall_300 um~surface,109.32041137608641,2.4597e-15,0.0015352239870452095,0.4369,43.69
Adult Female,9500,Liver,photon,10.0,10000,8300,Descending colon contents,50.002994629432,2.0658e-15,0.0012893709446021849,0.7296,72.96000000000001
Adult Female,9500,Liver,photon,10.0,10000,8400,Sigmoid colon wall_0~280 um,4.2220465582652,1.6625e-15,0.0010376508836291666,0.9168,91.67999999999999
Adult Female,9500,Liver,photon,10.0,10000,8401,Sigmoid colon wall_280~300 um,0.3059269267068,2.2584e-15,0.0014095824093763067,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,8402,Sigmoid colon wall_300 um~surface,51.7608591294284,3.5071e-16,0.00021889596475042704,0.6769,67.69
Adult Female,9500,Liver,photon,10.0,10000,8500,Sigmoid colon contents,79.992996606536,3.9944e-16,0.0002493108384702762,0.9045,90.45
Adult Female,9500,Liver,photon,10.0,10000,8600,Rectum wall,31.267694633336,2.3173e-16,0.0001446344897824883,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,8700,Heart wall,290.88996946725456,1.3187e-14,0.00823067801649192,0.1263,12.629999999999999
Adult Female,9500,Liver,photon,10.0,10000,8800,Blood in heart chamber,370.00000596739204,1.4939e-14,0.009324190406337515,0.1342,13.420000000000002
Adult Female,9500,Liver,photon,10.0,10000,8900,Kidney_left_cortex,149.0910820069412,1.0804e-14,0.006743326404047828,0.1972,19.72
Adult Female,9500,Liver,photon,10.0,10000,9000,Kidney_left_medulla,37.441176328550405,1.4586e-14,0.009103865136009037,0.2964,29.64
Adult Female,9500,Liver,photon,10.0,10000,9100,Kidney_left_pelvis,7.4942480159572,1.945e-14,0.01213973514982694,0.5263,52.629999999999995
Adult Female,9500,Liver,photon,10.0,10000,9200,Kidney_right_cortex,125.14670252809601,3.0735e-14,0.01918327814035635,0.1394,13.94
Adult Female,9500,Liver,photon,10.0,10000,9300,Kidney_right_medulla,31.4397776576588,2.0745e-14,0.01294801057496966,0.2579,25.790000000000003
Adult Female,9500,Liver,photon,10.0,10000,9400,Kidney_right_pelvis,6.2919599562976005,1.3527e-14,0.0084428893250236,0.609,60.9
Adult Female,9500,Liver,photon,10.0,10000,9500,Liver,1810.000002004968,5.0966e-14,0.031810475148898704,0.0338,3.38
Adult Female,9500,Liver,photon,10.0,10000,9700,Lung (AI)_left,427.2556349688367,7.4263e-15,0.004635131883967085,0.1356,13.56
Adult Female,9500,Liver,photon,10.0,10000,9900,Lung (AI)_right,522.5177096318249,1.4701e-14,0.009175642490365338,0.0971,9.71
Adult Female,9500,Liver,photon,10.0,10000,10000,Lymphatic nodes_ET,12.6954704544888,1.2859e-15,0.0008025956518849596,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,10100,Lymphatic nodes_thoracic,12.695442566546399,1.3238e-14,0.008262509712771673,0.3164,31.64
Adult Female,9500,Liver,photon,10.0,10000,10200,Lymphatic nodes_head,4.38569318382,1.4164e-15,0.0008840473453066775,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,10300,Lymphatic nodes_trunk,103.6409331666528,3.8903e-15,0.002428134275237622,0.245,24.5
Adult Female,9500,Liver,photon,10.0,10000,10400,Lymphatic nodes_arms,8.7714564802752,6.6405e-15,0.004144674100895927,0.5644,56.44
Adult Female,9500,Liver,photon,10.0,10000,10500,Lymphatic nodes_legs,8.7713957757648,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,10600,Muscle_head,445.02190926816,1.3303e-15,0.000830307952175567,0.3505,35.05
Adult Female,9500,Liver,photon,10.0,10000,10700,Muscle_trunk,8324.818900383196,4.0342e-15,0.002517949590819118,0.0454,4.54
Adult Female,9500,Liver,photon,10.0,10000,10800,Muscle_arms,1479.849488735625,3.6419e-15,0.0022730951898280068,0.1195,11.95
Adult Female,9500,Liver,photon,10.0,10000,10900,Muscle_legs,7676.7480018936,2.8819e-16,0.00017987405001689593,0.2156,21.560000000000002
Adult Female,9500,Liver,photon,10.0,10000,11000,Oesophagus wall_0~190 um,1.8710181531188,1.2354e-14,0.0077107603105893065,0.2973,29.73
Adult Female,9500,Liver,photon,10.0,10000,11001,Oesophagus wall_190~200 um,0.1006174687168,1.1425e-14,0.007130924117571865,0.2952,29.520000000000003
Adult Female,9500,Liver,photon,10.0,10000,11002,Oesophagus wall_200 um~surface,41.2465862211788,1.4572e-14,0.00909512702330479,0.2622,26.22
Adult Female,9500,Liver,photon,10.0,10000,11003,Oesophagus contents,21.240003752656,1.5698e-14,0.009797920945089115,0.3021,30.209999999999997
Adult Female,9500,Liver,photon,10.0,10000,11100,Ovary_left,6.3182720948288,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,11200,Ovary_right,6.3182755884579,6.5533e-17,4.0902481417666266e-05,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,11300,Pancreas,144.55161999975547,2.5601e-14,0.015978887381527994,0.1417,14.17
Adult Female,9500,Liver,photon,10.0,10000,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,11600,RST_head,844.5398776340284,8.5199e-16,0.0005317703316350157,0.2547,25.47
Adult Female,9500,Liver,photon,10.0,10000,11700,RST_trunk,11513.366181479478,5.4713e-15,0.00341491685990993,0.0311,3.11
Adult Female,9500,Liver,photon,10.0,10000,11800,RST_arms,2171.589516017825,3.8134e-15,0.0023801370704550156,0.092,9.2
Adult Female,9500,Liver,photon,10.0,10000,11900,RST_legs,7795.948330630681,2.3701e-16,0.00014793000657380373,0.2147,21.47
Adult Female,9500,Liver,photon,10.0,10000,12000,Salivary glands_left,35.8798830269406,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,12100,Salivary glands_right,35.8798786173536,2.5742e-15,0.0016066892659477895,0.7959,79.59
Adult Female,9500,Liver,photon,10.0,10000,12200,Skin_head_insensitive,155.5820783789696,1.1551e-15,0.0007209567131910076,0.3437,34.37
Adult Female,9500,Liver,photon,10.0,10000,12201,Skin_head_sensitive_50~100 um,6.324483800416001,1.6608e-15,0.001036589827086508,0.4583,45.83
Adult Female,9500,Liver,photon,10.0,10000,12300,Skin_trunk_insensitive,871.5579532104576,4.2458e-15,0.0026500199228347153,0.058,5.800000000000001
Adult Female,9500,Liver,photon,10.0,10000,12301,Skin_trunk_sensitive_50~100 um,32.3682717326784,3.938e-15,0.0024579062735228013,0.0646,6.460000000000001
Adult Female,9500,Liver,photon,10.0,10000,12400,Skin_arms_insensitive,380.95960428490247,2.3454e-15,0.0014638835383241184,0.1195,11.95
Adult Female,9500,Liver,photon,10.0,10000,12401,Skin_arms_sensitive_50~100 um,15.5992697557056,2.7361e-15,0.0017077392978633156,0.1717,17.169999999999998
Adult Female,9500,Liver,photon,10.0,10000,12500,Skin_legs_insensitive,924.6125985625985,1.7437e-16,0.0001088331937313791,0.3358,33.58
Adult Female,9500,Liver,photon,10.0,10000,12501,Skin_legs_sensitive_50~100 um,35.0246292961664,8.7132e-17,5.4383516867594905e-05,0.4025,40.25
Adult Female,9500,Liver,photon,10.0,10000,12600,Spinal cord,19.098306243841296,1.0847e-14,0.0067701648930680106,0.3564,35.64
Adult Female,9500,Liver,photon,10.0,10000,12700,Spleen,187.399994554262,1.4215e-14,0.008872305149346527,0.1889,18.89
Adult Female,9500,Liver,photon,10.0,10000,12800,Teeth,40.561441982575,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,12801,Teeth_retention region,0.036088352248,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,13100,Thymus,20.5027913149354,6.8481e-15,0.0042742478292817415,0.5207,52.07000000000001
Adult Female,9500,Liver,photon,10.0,10000,13200,Thyroid,19.4553068342601,4.9143e-15,0.003067264804462444,0.67,67.0
Adult Female,9500,Liver,photon,10.0,10000,13300,Tongue_upper (food),20.995189084905,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,13301,Tongue_lower,40.415365130385,3.0618e-17,1.9110252484185155e-05,0.6938,69.38
Adult Female,9500,Liver,photon,10.0,10000,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,photon,10.0,10000,13500,Ureter_left,7.688548223281699,5.9141e-15,0.0036912908817270697,0.6602,66.02
Adult Female,9500,Liver,photon,10.0,10000,13600,Ureter_right,7.688548546809499,2.66e-15,0.0016602414138066663,1.0,100.0
Adult Female,9500,Liver,photon,10.0,10000,13700,Urinary bladder wall_insensitive,39.459052920248006,1.2676e-15,0.0007911736902786955,0.5472,54.72
Adult Female,9500,Liver,photon,10.0,10000,13701,Urinary bladder wall_sensitive_118/116~193/185 um,1.3454738559600001,9.5679e-16,0.0005971813467353685,0.7159,71.59
Adult Female,9500,Liver,photon,10.0,10000,13800,Urinary bladder contents,199.99999842264,6.5953e-16,0.00041164624798793633,0.6749,67.49000000000001
Adult Female,9500,Liver,photon,10.0,10000,13900,Uterus,81.99316851612399,8.986e-16,0.0005608620054310791,0.6441,64.41
Adult Female,9500,Liver,photon,10.0,10000,14000,Air inside body,0.036006261714300006,0.0,0.0,0.0,0.0
